model	Kest	Sensitivity	Precision	rmse_sig	rmse_theta	rmse_Betas	rmse_lambda	rmse_counts	time	iter	effectiveBetas	effectiveSigs	effectiveTheta	effectiveMu	effectiveSigma2	effectiveLogPost	effectiveLogLik	effectiveLogPrior	Simulation	Scenario	n
mcmc_Full	8	1	1	0.0021071286685351537	27.874960776953582	0.03709755520135634	0.003136885811623374	0.05738041390667867	117.13716340065002	NA	17.494285994411943	368.7491855579098	494.27642339482014	1384.2785307414215	1415.2527715051292	333.75409284766215	337.824050535765	563.2774775688007	Simulation_02	Scenario_B_corr	105228
map_TrueCovs200	9	0.875	0.7777777777777778	0.027351791936119252	129.90528121699063	0.1305980558617959	0.014012091739803957	0.05878782218703059	22.567436778545378	339	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_02	Scenario_B_corr	105228
mcmc_TrueCovs200	8	1	1	0.0021032308529438087	27.528338868062967	0.032569730645328664	0.01407158885489011	0.05878555301124488	153.2985996246338	NA	18.093425855763602	371.4475988698444	476.59771339678167	1254.2942474813462	1357.2559426978894	393.7999673472565	266.3885252837831	550.3877154923379	Simulation_02	Scenario_B_corr	105228
map_TrueCovs500	8	1	1	0.0013330949985346388	22.716267473669195	0.03314002043785333	0.0267145862180322	0.06292293940972177	91.21956086158752	1449	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_02	Scenario_B_corr	105228
mcmc_TrueCovs500	8	1	1	0.0021235557965883787	27.987151624354546	0.03161805529994632	0.0267157896618737	0.06291978374424412	38.33482956091563	NA	17.004265889164277	366.6401546245824	475.2457435257731	1464.7312253983566	1368.4761291316988	652.0631269153942	483.1810906215061	580.77148188913	Simulation_02	Scenario_B_corr	105228
CompNMFBase	8	1	1	0.003346319896222673	38.83890899568079	0.3016465956030146	0.05479365713189956	0.0746420125212143	0.0025544325510660805	3270	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
map_CopyOnly	8	1	1	0.003385284300086462	38.71594085387939	0.3016465956030146	0.054997051606184	0.07479590141228437	4.629471480846405	459	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
map_NoCopies	8	1	1	0.0014899108354585653	18.433295670157428	0.06153221878168493	0.009053566593242983	0.05090075207153636	11.811563368638357	229	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
map_TrueCovs	8	1	1	0.0014684200104990992	17.656072531247034	0.01203013235878439	0.0014807140850856164	0.05012733780888769	15.462793385982513	309	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
map_Full	8	1	1	0.0014740986268787033	17.812985722919233	0.06094177862334208	0.0027968314622294965	0.0501562568759046	20.636164557933807	339	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
mcmc_Full	8	1	1	0.0027436844739379346	24.026785367560333	0.06300900775837442	0.002824966731013655	0.050151772788372975	149.1380137483279	NA	16.03568426957396	363.3942281413313	438.83674611793975	1312.555978459864	1320.346131738908	529.9529339993428	373.7098832214521	561.3138912364135	Simulation_03	Scenario_B_corr	80139
map_TrueCovs200	8	1	1	0.0014903069306819506	17.76532821351575	0.061657741673574275	0.006581106854429097	0.05067246338766179	17.21056564648946	319	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
mcmc_TrueCovs200	8	1	1	0.0027030643809814086	24.293559097094935	0.06647854430519945	0.006635199233666591	0.05067944092044382	127.9980388243993	NA	15.68451060917774	360.5417313265324	419.01496205078354	1125.072015734598	1428.5050043083008	437.8337062094422	234.34110922440215	571.9632158148189	Simulation_03	Scenario_B_corr	80139
map_TrueCovs500	8	1	1	0.0015050520713934229	17.638896002864204	0.061433957984292985	0.010570639290828895	0.05145698643983991	14.483650020758311	279	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_03	Scenario_B_corr	80139
mcmc_TrueCovs500	8	1	1	0.002784278610636075	24.50174216422568	0.07036795491720489	0.010621193389416183	0.05147109849328552	106.30532004038493	NA	15.228934696438815	360.25583690640553	438.9883481981793	1265.0577270591143	1327.33858337564	463.22879148416484	395.783323850416	530.0919222406417	Simulation_03	Scenario_B_corr	80139
CompNMFBase	8	1	1	0.0035511141982851116	52.49297991067176	0.2901888873421787	0.06801284861675225	0.08271017278811577	0.005754021803538004	3027	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
map_CopyOnly	8	1	1	0.0035185847080153932	44.379604490945134	0.2901888873421787	0.06739344869720441	0.08221326830123452	3.292806132634481	349	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
map_NoCopies	8	1	1	0.0018984716844725772	18.41785678563966	0.02533948575353066	0.005780217022617503	0.048927740448082215	10.3940385222435	219	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
map_TrueCovs	8	1	1	0.001870019820276588	18.777186197105998	0.011048844450362957	0.002044209870685594	0.04866344110178698	15.617233033974966	329	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
map_Full	8	1	1	0.0018781880658240533	18.793347770436633	0.025288010947765442	0.0024995441440867215	0.048657473402524375	7.456538593769073	129	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
mcmc_Full	8	1	1	0.003022692881871548	21.293121710616653	0.02602458074619909	0.002530984222368676	0.04865978558426452	148.9183110555013	NA	24.260179636482977	396.8705804719665	487.3535589355961	1033.7766478916442	1214.1728783811357	548.1294224959025	408.3559150059007	662.1315463088051	Simulation_04	Scenario_B_corr	76955
map_TrueCovs200	8	1	1	0.0018822184442821906	18.808544789952474	0.02541591317035454	0.007312504592644423	0.04908157467419015	16.193049105008445	309	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
mcmc_TrueCovs200	8	1	1	0.0030087034934346236	21.23382525933652	0.026245789496578076	0.007318835573108216	0.04908417545114675	125.56612861951193	NA	24.32185590112669	396.07418682671135	503.7290672081941	1213.4367095575042	1218.741203993293	572.3547710788608	562.8241761921656	478.1435314426673	Simulation_04	Scenario_B_corr	76955
map_TrueCovs500	8	1	1	0.001886529198762128	18.481239588754722	0.025404415140669198	0.011954841917515417	0.04982326728632943	10.17621289094289	199	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_04	Scenario_B_corr	76955
mcmc_TrueCovs500	8	1	1	0.0030446594166697325	21.308783589321376	0.026239031065658277	0.011957029445986965	0.049821033782413864	104.54891941547393	NA	22.995693525399886	393.40986420906626	495.29843992815864	1116.225537413662	1194.433663893531	474.20841368856117	416.04060433221673	580.4520919703523	Simulation_04	Scenario_B_corr	76955
CompNMFBase	8	1	1	0.0035995702535657017	53.90277409370185	0.38503832722018067	0.0696656985431746	0.08706476553050825	0.007002604007720947	3270	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
map_CopyOnly	8	1	1	0.003482382859658551	49.682615807017754	0.38503832722018067	0.06934708910916058	0.08679316414916385	5.985765409469605	519	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
map_NoCopies	8	1	1	0.001400170501574011	20.481195265609674	0.04024678127723697	0.006859756536591042	0.05272948003527335	21.688355394204457	369	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
map_TrueCovs	8	1	1	0.001430977616440829	20.465359234237734	0.01013814392962848	0.002125100107532273	0.05233654307720334	17.14972811937332	309	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
map_Full	8	1	1	0.0014248889408458017	20.45077953180576	0.031605353318184974	0.002737738256459554	0.05231994302116385	20.710029689470925	299	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
mcmc_Full	8	1	1	0.0021649875538514497	22.583772940566504	0.02893289787561994	0.0026196979508962067	0.052324259486931375	150.7723688085874	NA	18.569830706900778	399.4256735577725	463.77372780050996	1354.682102153018	1154.4820564293425	523.2671036351885	609.780025935221	608.4167822576785	Simulation_05	Scenario_B_corr	88087
map_TrueCovs200	8	1	1	0.0014201148763068488	20.5425158663946	0.03205301257038634	0.007776775406857755	0.052792859828667237	8.270581968625386	149	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
mcmc_TrueCovs200	8	1	1	0.0021885291158151026	22.989515386776343	0.03315523986709559	0.007705673527328763	0.05278603312175297	136.6859247048696	NA	17.944987601689725	403.5032130801079	449.6380944278711	1249.4709137960776	1220.6541872077444	571.7264305891272	463.3956433900423	601.5065545464772	Simulation_05	Scenario_B_corr	88087
map_TrueCovs500	8	1	1	0.0014250342770842598	20.599523021329954	0.03144996819918545	0.01327414425619135	0.05376557799399241	16.671998476982118	299	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_05	Scenario_B_corr	88087
mcmc_TrueCovs500	8	1	1	0.002160840981009463	23.03481947407032	0.03196906541122956	0.013252594689728708	0.053765119156837536	110.61022321383159	NA	19.676735289565727	393.3703835203162	431.10562031619537	1138.272827117606	1275.2534813431514	312.26051009316296	326.25584992614176	548.1000768208436	Simulation_05	Scenario_B_corr	88087
CompNMFBase	8	0.875	0.875	0.004070705682509354	44.38246033543474	0.3973179098239793	0.18113474174944494	0.18970434949791706	0.0018647551536560057	1459	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
map_CopyOnly	8	0.875	0.875	0.0041493504660145685	44.65632205013225	0.3973179098239793	0.18123516439197226	0.18980458768251823	5.887059076627096	499	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
map_NoCopies	8	1	1	0.0023764240091005886	20.399933194044017	0.07929769063348699	0.011202026684855634	0.05384101181454602	15.034175213177999	259	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
map_TrueCovs	8	1	1	0.0023956990009911037	19.391409238590075	0.014217902775688854	0.003217489445204472	0.05284278119310936	8.041921877861023	149	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
map_Full	8	1	1	0.0023903199053754935	19.415379947284027	0.06998857188286599	0.004094253498128982	0.052834837845415344	38.17279107173284	569	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
mcmc_Full	8	1	1	0.0033058866923421923	23.196861805081983	0.07230797783585866	0.0042960560848327245	0.05283498918686063	151.47142555316287	NA	17.622004802397736	375.0674661921162	402.16158661302063	867.6704249966183	1291.2135779755297	409.0648610458849	427.2186081943623	583.8080846005918	Simulation_06	Scenario_B_corr	89599
map_TrueCovs200	8	1	1	0.0023938664906344585	19.299010869121055	0.07014398024440228	0.027358294102807143	0.059046847570212904	30.804947491486868	499	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
mcmc_TrueCovs200	8	1	1	0.003310060487367389	23.234144485694284	0.07662337033621025	0.027382333588145527	0.059039505359110935	138.2542950709661	NA	18.00211576754531	377.0334811448604	399.6090281929139	1037.7764304084544	1294.1718098176686	457.1737665800198	320.01591853730014	698.6711901003691	Simulation_06	Scenario_B_corr	89599
map_TrueCovs500	8	1	1	0.0023722479723734453	19.39397418239869	0.06937335154962371	0.04288552495689722	0.0675469136641922	54.43152205944061	949	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_06	Scenario_B_corr	89599
mcmc_TrueCovs500	8	1	1	0.003347299087859639	23.66705029655843	0.06272367019505115	0.042919981482843955	0.06756844646077743	72.08930906454722	NA	18.7144207584757	379.4039324786594	411.30919041148275	1168.9952121103506	1249.0105447161059	443.8113687448544	329.2997797346204	542.2151799769418	Simulation_06	Scenario_B_corr	89599
CompNMFBase	8	1	1	0.002902014060307866	40.987377220855016	0.29770991971410066	0.06934578442157766	0.08655944414893504	0.005261603991190592	2616	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
map_CopyOnly	8	1	1	0.003005105122655082	43.70685702878412	0.29770991971410066	0.06802582802697706	0.08546324730179516	3.4915033976236978	379	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
map_NoCopies	8	1	1	0.00164605057721874	21.27435275932389	0.07285177192195331	0.0068446273695333334	0.05133936529276522	16.574593607584635	339	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
map_TrueCovs	8	1	1	0.0016656636862777267	21.069264190243157	0.014475323141631065	0.0023333782371884174	0.05091906565606217	16.022973410288493	339	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
map_Full	8	1	1	0.0016866941280726285	21.18043349882781	0.0756817643933576	0.003127146334404257	0.05090134501532448	6.709172677993775	119	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
mcmc_Full	8	1	1	0.002631463029587151	25.204543354490742	0.07378188545856992	0.0032339378511038563	0.050887151481220236	151.25165498654047	NA	13.650944999784823	408.44087790544154	461.541148510199	1279.7387813642326	1330.6572110772647	557.7690614512536	486.2575217743323	548.8368350935551	Simulation_07	Scenario_B_corr	81425
map_TrueCovs200	8	1	1	0.0016788418747989465	21.18859343905213	0.07610606420466651	0.008572875512012261	0.05151526025768271	9.822554886341095	189	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
mcmc_TrueCovs200	8	1	1	0.002623913864587646	25.101931746665176	0.08606395771598552	0.00866801281259582	0.05151256831303302	129.36704262892405	NA	11.823913997911607	405.3380672455156	470.2270087847687	1259.0655452389774	1365.9641397115645	471.42888645867197	326.4429832092315	463.46002174811815	Simulation_07	Scenario_B_corr	81425
map_TrueCovs500	8	1	1	0.0017129943078904146	21.022407986190764	0.07779618094440183	0.0139848563745087	0.052771583645456574	9.185901272296906	169	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_07	Scenario_B_corr	81425
mcmc_TrueCovs500	8	1	1	0.002634993973989324	25.304049301084877	0.08694540363344551	0.014042935403332353	0.05277110293149348	109.55907298326493	NA	13.76717525870772	405.2209982972083	471.8717722989066	1223.8498991007564	1365.6712629492379	423.7384402467384	323.3380217711001	551.138288738941	Simulation_07	Scenario_B_corr	81425
CompNMFBase	8	1	1	0.0032996908046423186	46.97691233838627	0.32103872726170357	0.08362616145104163	0.09608220065503374	0.00650175412495931	3175	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
map_CopyOnly	9	1	1	0.01855658846551237	71.44540591814709	0.3026782147603322	0.08375763605136784	0.0961781884360111	4.7208337664604185	529	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
map_NoCopies	8	1	1	0.0022963238091686473	20.784844247790904	0.06359356103425912	0.0061820651966239875	0.04900983968776763	10.382592678070068	219	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
map_TrueCovs	8	1	1	0.002123607728002082	19.791151729710673	0.014452086094110262	0.0024118619281357206	0.04872732684328794	26.10598652760188	579	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
map_Full	8	1	1	0.0021153728483328535	19.52580999779122	0.050439537578706076	0.0029756752577461943	0.048668223423405516	17.659520908196768	309	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
mcmc_Full	8	1	1	0.003748554086557414	27.655583123642646	0.0552413083202019	0.0031447229164070323	0.04865917245150397	144.6933450738589	NA	20.255942131729608	367.94006894796667	403.33545471234396	1195.4916960184833	1475.2983689692855	406.8035908940738	335.97459549639274	532.4094021956281	Simulation_08	Scenario_B_corr	76549
map_TrueCovs200	8	1	1	0.0020992888860739143	19.745933215937622	0.04987086838394016	0.008248465879624007	0.049218209632313305	21.680780637264252	409	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
mcmc_TrueCovs200	8	1	1	0.0037790612313216027	27.731729153064958	0.05098156756928066	0.00827411876418372	0.049211272173978415	125.55773781538011	NA	17.068773193473675	369.9032497906335	382.64222310011473	1179.5198620548492	1290.6851155278073	522.4094093703654	317.0377533827763	574.3757739336564	Simulation_08	Scenario_B_corr	76549
map_TrueCovs500	8	1	1	0.0020915283627608717	19.55201057845052	0.04989492615014077	0.01399641780642563	0.050328724786117746	19.259205838044483	389	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_08	Scenario_B_corr	76549
mcmc_TrueCovs500	8	1	1	0.003825894455281158	28.046591037785014	0.05843994991589574	0.014019099072626053	0.0503251608876241	103.59058573246003	NA	19.160494630827653	364.0847543466025	394.00326235502206	1147.7405319402017	1126.930768680748	355.92413233646363	260.15376869978337	511.4015665349498	Simulation_08	Scenario_B_corr	76549
CompNMFBase	8	0.875	0.875	0.0033670073548107216	37.42847795966424	0.33888942846172243	0.12043105115140883	0.1309243787304745	0.009902350107828776	3070	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
map_CopyOnly	8	0.875	0.875	0.003443788703437352	36.770106702081264	0.33888942846172243	0.12011623372836935	0.13064681459003033	12.356777481238048	919	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
map_NoCopies	8	1	1	0.0018299450834896446	20.600450114274306	0.06461752474103667	0.007396583149571791	0.05282601436927582	16.114086023966472	269	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
map_TrueCovs	8	1	1	0.001889028825825874	19.710471448746773	0.014565472857523597	0.0018670483825929739	0.05230201211564908	10.211844074726105	189	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
map_Full	8	1	1	0.0018944556554938079	19.872482486182776	0.06184633734613415	0.002212584113995344	0.05230212053269199	26.50244341691335	399	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
mcmc_Full	8	1	1	0.0026216515838684406	24.773863230295046	0.06683398837525295	0.0020077895007238208	0.05230360830397256	148.87930074135463	NA	15.611337997918392	390.6991218371242	457.88191196660716	1238.5413941834934	1212.032625453322	388.585242858417	298.3686431874557	620.0888776179845	Simulation_09	Scenario_B_corr	86916
map_TrueCovs200	8	1	1	0.001872059271274517	19.775441994039078	0.06194237259843559	0.01198524933116377	0.0536747823878854	17.15164643128713	309	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
mcmc_TrueCovs200	8	1	1	0.0026146116881007524	24.8324931543436	0.05432016624291524	0.011962121388402903	0.05368006026947568	137.4337563355764	NA	16.57790573428565	391.2937624567243	473.1195092771435	1028.4731764165617	1263.1286734639173	575.4222045287926	503.4835370799154	454.90033515047435	Simulation_09	Scenario_B_corr	86916
map_TrueCovs500	8	1	1	0.0019491247642184808	20.239988258273833	0.061762952394138856	0.023832021411936067	0.0578821786863914	13.795091704527538	249	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_09	Scenario_B_corr	86916
mcmc_TrueCovs500	8	1	1	0.002660077788547818	24.860888344264396	0.05686151542633199	0.02381916472317108	0.05788736760824752	107.94906864166259	NA	17.10440821477474	389.3914543899822	455.3925332298425	1249.7878727168143	1226.0167585284532	272.63563524953133	224.6885122635409	482.0310382418306	Simulation_09	Scenario_B_corr	86916
CompNMFBase	8	1	1	0.0040619464449578495	61.4779776317944	0.3193064325898805	0.5813746780425888	0.5848654080932842	0.012882479031880696	4869	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
map_CopyOnly	8	1	1	0.004079583510243465	59.10033648748718	0.3193064325898805	0.5812380725793773	0.5847236783419022	15.314417870839437	719	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
map_NoCopies	8	1	1	0.0017462377186056482	61.42953510770252	0.048230832963514374	0.05398912703562232	0.08523386020777284	224.76794975598654	3039	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
map_TrueCovs	8	1	1	0.0017125963136020027	31.851737429290928	0.0171670728737745	0.0036533649793971663	0.06644926128887065	11.560521709918977	1069	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
map_Full	8	1	1	0.001696245200384195	30.369386617853497	0.0399532212321353	0.005849852765772879	0.06620242780056798	12.417205584049224	1349	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
mcmc_Full	8	1	1	0.003088139159632466	46.782583810128166	0.04222783325107651	0.005695977367435477	0.06628595063575611	17.53314481576284	NA	17.749649799737753	307.7025392148166	398.1745928704011	1062.6177294456725	1313.9416641878995	472.22325686057786	361.0498599709066	483.28435604543853	Simulation_10	Scenario_B_corr	130213
map_TrueCovs200	8	1	1	0.001709909724251172	30.495581032508642	0.039912572638530534	0.0715707852806589	0.10161674717030222	86.24073809782665	969	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
mcmc_TrueCovs200	8	1	1	0.0031155249077366508	47.473870853960946	0.04085877570970742	0.07166268166640809	0.10161697857953991	179.2055444518725	NA	21.31588902962	299.66529133619446	384.11408554386804	1143.3038224455267	1433.5465787383066	396.3471253115669	258.27182573785194	594.0673318162155	Simulation_10	Scenario_B_corr	130213
map_TrueCovs500	8	1	1	0.001717718011219983	30.673123371143333	0.0387870337066886	0.12447891012030625	0.1412381658742212	23.815399479866027	639	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_10	Scenario_B_corr	130213
mcmc_TrueCovs500	8	1	1	0.003109718086208419	46.35373647278851	0.04148121303760568	0.12448723253756136	0.1412646503032068	25.618325563271842	NA	20.97901202223479	299.8844601360265	386.0387981970705	946.820356792014	1421.258737811674	365.0517876204091	278.215918742281	599.1429531523979	Simulation_10	Scenario_B_corr	130213
CompNMFBase	8	1	1	0.0025572778433170583	38.09278953255606	0.30711212681341354	0.09906636482096182	0.11332551079257071	0.008132612705230713	6798	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
map_CopyOnly	8	1	1	0.0028010066787569686	56.0101317686766	0.30711212681341354	0.09780825686814575	0.11222157267270941	8.33773555358251	639	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
map_NoCopies	8	1	1	0.001584603576411259	22.1068373312197	0.026267363322708813	0.009507618995791434	0.05514616442245058	38.742664198080696	609	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
map_TrueCovs	8	1	1	0.001501504258412036	21.006044622617903	0.01100122893053543	0.0021253353138569984	0.054380816755591366	37.65735969543457	569	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
map_Full	8	1	1	0.0015043676527735177	21.016431421737277	0.01840760924945269	0.0024316778174961755	0.054354280368092485	21.314087263743083	269	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
mcmc_Full	8	1	1	0.0028593820636866316	25.154062762713405	0.018363765980423427	0.0026871221022503086	0.0543538377168751	128.10901091098788	NA	24.689637961640436	344.7604056376873	434.016100194509	1165.4481071844207	1374.858733479355	524.1571399512576	370.7597773319302	512.424830494526	Simulation_11	Scenario_B_corr	93207
map_TrueCovs200	8	1	1	0.001497578807398899	21.077929323177578	0.01858281368743374	0.011227392647527796	0.05555585106852894	30.172134061654408	479	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
mcmc_TrueCovs200	8	1	1	0.0028601936609316844	24.93088745826021	0.022023656032070172	0.011289315289878536	0.05556448902495502	139.86772125562032	NA	27.435892307403975	348.5913825822238	421.50340905882933	1235.7553345358324	1343.973416776632	535.6518380758307	312.02626159706983	556.5647134300222	Simulation_11	Scenario_B_corr	93207
map_TrueCovs500	8	1	1	0.0015262103871943773	21.14060686365874	0.019116497647131053	0.017824156829513046	0.05741134746276999	11.550360643863678	189	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_11	Scenario_B_corr	93207
mcmc_TrueCovs500	8	1	1	0.002887006166550312	25.05953295755867	0.019830072586225482	0.01783528196102984	0.05741009457343899	102.596928524971	NA	23.40499422008371	346.7968277920624	425.40898551591386	1244.692538839725	1173.6810693751768	547.8863050954267	403.3473753737605	541.2527240679037	Simulation_11	Scenario_B_corr	93207
CompNMFBase	8	1	1	0.002288179037156542	37.724515871471965	0.3313052120764305	0.07163634556864913	0.08739199532856144	0.010616513093312581	3237	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
map_CopyOnly	8	1	1	0.0022859620879839607	39.07761972500228	0.3313052120764305	0.07133360258523433	0.08714215298782776	4.563574520746867	469	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
map_NoCopies	8	1	1	0.001517916251483625	22.77429190571388	0.04036052489098922	0.006587224021310466	0.050058566584933205	10.521095530192058	209	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
map_TrueCovs	8	1	1	0.001535563821023831	21.375420568751494	0.012343376095827354	0.0015707607982918376	0.04973705184065435	14.09521070321401	289	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
map_Full	8	1	1	0.0015345342318355824	21.23212009794733	0.03469156410097914	0.002378324806336614	0.049729428883327834	12.261071487267811	209	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
mcmc_Full	8	1	1	0.0024789829717598915	26.365651169781028	0.03869111924120365	0.0024331487656927384	0.04972909765930343	151.03756330013275	NA	21.383148298830143	396.1905752578211	449.11781346796556	1233.1671862218802	1432.455367150959	396.59718431105165	296.4911708296006	645.6606712104102	Simulation_12	Scenario_B_corr	78060
map_TrueCovs200	8	1	1	0.0015412108830420803	21.160480203156222	0.03494340952283757	0.0073656837673394095	0.050425483337956475	15.679285685221354	299	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
mcmc_TrueCovs200	8	1	1	0.002498832068428791	26.296107036149994	0.0390179595794051	0.007366147674244608	0.05041898896780388	128.51904940605164	NA	20.670704665505134	398.9766024230077	455.1459952808415	1380.3014813544128	1308.4856670923346	486.22558956066996	279.87138148114695	567.2991042754442	Simulation_12	Scenario_B_corr	78060
map_TrueCovs500	8	1	1	0.0015194891903450884	21.16527903968937	0.03486999758988386	0.01263997519872558	0.05122482688269282	10.881456836064656	219	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_12	Scenario_B_corr	78060
mcmc_TrueCovs500	8	1	1	0.002507323255247353	26.814521526065985	0.038005289096205305	0.012609865961721594	0.05121137707995751	105.91773476600646	NA	21.799105141638	396.16400925805516	443.02291729492305	1274.1061779085246	1199.7295274842481	324.7297116521937	222.94646699851222	564.1816339729594	Simulation_12	Scenario_B_corr	78060
CompNMFBase	8	1	1	0.0029911768846392585	42.46798548721676	0.3569198928546536	0.09689323633726815	0.11107642722149805	0.011766111850738526	4295	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
map_CopyOnly	8	1	1	0.003025225682794	37.14204659371483	0.3569198928546536	0.0971239239943561	0.11132187687681894	9.516299764315287	759	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
map_NoCopies	8	1	1	0.0014378993030387996	19.006990633077233	0.11498354856811746	0.007770880308846559	0.05327666753760449	13.977886458237966	249	NA	NA	NA	NA	NA	NA	NA	NA	Simulation_13	Scenario_B_corr	91205
