region	ctcf	H3K9me3	H3K27ac	DNAse_seq	Methyl	Repli
379	-0.030064799898845435	0.011955092799392998	-0.051470495014043535	-0.09261734116187408	-0.07938588359019913	-0.05280949928641058
380	-0.034239905312110935	0.23505630521743942	-0.07455605067079675	-0.16016984171036583	-0.24620645759329152	-0.4314009529079198
381	-0.02600436451296863	0.31360478323576146	-0.037574173654905924	-0.04886482449773221	-0.1716678416853364	-0.43425195067606825
382	-0.012967710074431621	0.20185127567132272	-0.046053086347843976	-0.004516748860024343	0.15006246452768954	0.13918109527722003
383	-0.03031418544669302	0.13732798091101586	-0.02406073446273479	0.007315392827376778	0.045173115845262825	0.30901199514919436
384	-0.04418636644866424	-0.04633730649287985	-0.023054815852944135	-0.05193700067037557	-0.07758821064672093	-0.2720244298457844
385	0.053620033476182195	0.13593412175875466	-0.0302961925220129	-0.008349414134666474	-0.006252830140167316	0.1611733338133619
386	-0.006541634731126194	0.043100228398710944	0.020613281002408494	0.017212506165601944	-0.029324061947541634	-0.051068310159855856
387	0.030117161753214928	0.07123996429191821	-0.04213921384649219	-0.00571047374625535	-0.06164316944161115	-0.20602252038005459
388	-0.011798182828447221	0.015197104529317025	0.016340064602442576	-0.13092576891137211	-0.09877378680752986	-0.1741104418610213
389	5.8197044958463654e-5	0.07389048561164945	0.002019915919126308	-0.09776576109492613	-0.08342094715347473	-0.34331862107704014
390	0.0341532534342852	0.11170140699785894	-0.04044098315060458	-0.06349039833542527	-0.14175006493663767	-0.46297027283225745
391	0.04812052245344826	0.03511496342053163	0.007504277386114967	0.014271568783126212	0.00262747623801416	-0.10358943418285309
392	0.004826410929701894	0.007626152330543842	0.005772274786482418	-0.013329529085919115	-0.03538207217585099	-0.011136077907517508
393	-0.03076479091926251	0.03872394751119552	-0.036657948540987285	0.017494134316541905	0.06278839930003324	-0.07124496262093241
394	-0.003169473668980268	0.12164915402581297	-0.043659658598354724	-0.03446285512928232	-0.02383209971041706	-0.27812860018613406
395	-0.01913196513464818	0.15521030812526823	-0.017589939182834902	0.055835240375576856	0.018698936968754198	0.02337714994359991
396	0.041640255084424795	-0.002288057623429878	-0.05152473111863317	-0.06083935145325719	-0.012423798236928142	-0.10776707869153063
397	0.003937119776282161	0.0530763313410643	0.005648937827039852	-0.019924558767043014	0.02541361503513671	-0.10484195410312164
398	-0.01601644643102641	0.0018626748339218401	-0.030307731362461315	-0.07036070498484776	-0.03389568043558383	-0.16980265930316835
399	0.010126285922828607	0.10497028218357586	-0.02637332934750066	-0.016218692401002217	-0.007984316567072703	-0.05308862817317125
400	0.056350937157715095	0.13043786463650522	-0.00570520017727338	0.030255677549703642	0.08278405094999952	0.09496081770500536
401	0.033444457209435154	0.04378716056099043	-0.04830714457882068	-0.04862118414530491	-0.00996683716805655	0.09074914709265591
402	0.030213531960425016	0.04631468852291251	-0.03009566808444188	0.029631884327934104	-0.03679450620399407	0.1092286797511737
403	-0.0226870730116693	0.05967492609529213	-0.03453678374931128	-0.03872382250212799	0.04256144814007298	-0.05901997835669136
404	-0.048518817163539764	0.15401727735058116	-0.0806404772240589	-0.08995691631755438	-0.10889114495467395	-0.2795725991428909
405	-0.05422622409099092	-0.001005736755031727	0.014839209043349608	-0.06292376176584255	-0.07616544194844801	-0.003999186653104386
406	0.035966479254594265	0.1218439940122225	-0.04101694248922764	-0.04756530011029621	-0.0424168140891208	-0.03472239429295619
407	0.021876645029253888	0.07329263950588179	-0.006742857230875769	-0.06246778754978162	-0.050535915479851305	-0.18100699023944428
408	0.0018558718524757359	0.14103937342592085	-0.051998218383917556	-0.056687350761207636	-0.09908873357086126	-0.23820000678101227
409	0.07072749856683735	0.04797989058493209	-0.06702512061056207	-0.026659344033073185	-0.053038767352907336	-0.26881318708500834
410	0.06338857440698477	0.03828516527118384	-0.03176203535008729	-0.029921806610422732	0.00407202125288518	0.08887038596426808
411	0.029914521783904052	0.04656939140088037	-0.046962612045412425	-0.050002530608255734	-0.08823652566628568	-0.15372819444611427
412	-0.0028087414566620524	0.16599891765985517	-0.006423307373458846	-0.052449883316575956	-0.06750763880181362	-0.1140289313349132
413	0.03303994502356269	0.11179151096656023	-0.02404052935456747	-0.06022259391150564	-0.12163436766395219	-0.28923422109991404
414	0.04156526754274776	0.08043662038952115	-0.04219428734300806	-0.0419926792325857	-0.004204690081150294	-0.24549522988918984
415	0.009119677657501823	0.09200855453918733	-0.031688628473225844	-0.059614709324648435	-0.044085561684086734	-0.12378783253662802
416	0.0012614617551248287	0.12427677590746668	-0.036111174655018785	-0.0344027115839641	-0.04841806149163078	-0.2951312337497803
417	-0.027327729329144824	0.02790034999459735	1.2273779115388905e-4	-0.005953758291794233	-0.016166382414955348	0.021449944584233663
418	-0.011460139573029859	0.1346112443568734	-0.07483302827761502	-0.03175424671875507	-0.07345889470655971	-0.35443482053040376
419	-0.02972115620521093	0.02571530465145579	0.0021743513378344663	-0.06653283710168781	-0.09974715735889116	-0.26964692118781697
420	0.07622296237064824	-0.008063932911658533	-0.028492918251815113	0.03625198625672478	0.03687741781019219	0.09644153565699279
421	-0.013629744535090974	0.09326828177415995	-0.03679830321667602	-0.04255607403792716	-0.06985816520397975	-0.035383186196574885
422	-0.02419790871027782	0.05623227928112818	-0.038330069067821756	-0.053377511297391385	-0.03218237618347442	-0.10800286957252392
423	-0.007460248810789137	0.0033449043317619813	-0.015720789600056177	-0.008164663177321342	-0.027206091897132318	-0.009889184860859856
424	-0.030428161556493784	-0.023875816528979642	-0.031198501802125453	-0.008220613640274935	-0.022663802626387546	0.054969713836471465
425	-0.0019883101720971877	0.00806586814515976	-0.06478484356800066	-0.05777807912828947	-0.001698936806653014	-0.12701796938564966
426	0.07761468176908864	0.019604659746680596	-0.044998796889989555	-0.020251123196040176	0.01484507380720623	-0.07436413894758784
427	0.07352481224040676	0.12776462826525506	-0.0112389350172205	-0.02774710993201951	-0.07324450918055649	-0.050930901616673185
428	0.040572078933838275	0.010240860930718949	0.0032043340009930677	0.07267405364291024	-0.03626462211830776	-0.07336409291871934
429	0.0016259265695502114	0.004658633290459182	0.06252399479674754	0.015511947671170239	0.0074823173370168845	0.07382606241208821
430	-0.042177295956546235	0.12205331412993786	-0.05278619571924398	-0.05633617350641264	-0.05537361944882636	-0.15831792626753216
431	-0.03353446775729672	0.053418533942382496	-0.013709955118181252	-0.023180428116719318	0.004194010979661272	-0.07131252287431279
432	-0.053840522824193215	0.05596182552144414	-0.05910836041991261	-0.05697629505496728	0.00824151159670167	-0.05459205211075848
433	-0.013063322145310665	0.08206504736732498	-0.02774768590376143	-0.02857409686880682	-0.040863386176580294	-0.3130505767377498
434	-0.028383857397221986	0.1360572796139817	-0.0377122028407051	-0.05079555433710087	-0.14696852186488552	-0.30743419209827433
435	0.047849712104696594	0.10217373280519565	0.0032834345348077437	-0.11380000039681877	-0.06054307825129908	-0.35651699287326094
436	-0.054580467197885583	0.059271907990355206	-0.0485117338448472	-0.031367089313458184	-0.015376048315227073	0.2644437181574133
437	0.024456338879645954	0.03857695475387143	-0.033547083655665756	0.01053719180598775	0.005266847887214933	-0.3927057036796642
438	-0.022872552321625172	0.07320908763197519	-0.04847915242706571	-0.052681576193545625	-0.03274762893738953	-0.27713751998057573
439	-0.07035266853254421	0.09756884092129782	-0.0010674472063754512	-0.04469215756727258	-0.07327293815795129	-0.07273983434743751
440	0.050848877663956335	0.1118727226257536	-0.03580295622782624	0.010028405917809851	-0.045279787871185764	-0.20634269626465343
441	-8.080569891733211e-5	0.023592944640910347	-0.029375551378796477	-0.006674511850790559	0.0043806519041737595	-0.021355142197173712
442	0.03804942212818363	0.006280508712287792	-0.06980596165193202	-0.05664977381865168	-0.0048343294164837555	0.10005387912991583
443	0.03982191252687057	0.029741322703159708	-0.04531543483478499	-0.005667129123804294	-0.07023561018430897	-0.029010943405358244
444	-0.04359733089167075	0.09485610629582439	-0.06588531006749747	-0.03637329771933071	0.03448757050871694	-0.15593598330337613
445	-0.023594281045217113	0.08475802346769508	-0.015496423075254132	-0.0076790557679366845	-0.05534981384120624	-0.37513736656532254
446	0.02560470273491095	0.0021943286546622855	0.030488512633826494	-0.0055494156715871195	0.019667240022464456	-0.0666913122641288
447	0.008831216469550679	0.047619753295099515	-0.01540880560300021	0.054563509669300445	-0.11092832573976023	-0.2554646386801962
448	-0.04828174453653724	0.048596461513089766	-0.023730069344461046	-0.02345305662794747	-0.013116314436753736	-0.15056382968157822
449	0.03322421647641013	0.17462420834423392	-0.011180216036477527	-0.04226441873916136	-0.0852424558845789	-0.3094937384528174
450	-0.023476012041827428	0.061491355738737326	-0.026239740562284595	-0.051022667027705096	-0.00587365667290269	0.00853275872576649
451	-0.04022956174096115	0.05611896757427037	-0.03555765477212708	-0.0475741070798066	0.026907983464509348	-0.2320493053141702
452	-0.04175977201393007	0.004402077248175543	0.023861186164943513	0.011053088764614496	-0.01669278917521064	-0.02304519793783303
453	0.061300130743686614	0.04843190558205931	-0.014809100823279709	-0.018482149335583252	0.003300997037078767	-0.10853952162180848
454	0.006319702799538074	-0.004524697983126101	-0.01779460659585709	0.004712565132827199	0.040529507893397626	0.013214945946001332
455	-0.041536792612979385	0.085014054584772	-0.010808397993872261	-0.027054827284784658	-0.05216355534356307	-0.04389671518212287
456	0.018314513146925736	0.053827734716073036	-0.03825726097890708	-0.019041910455543154	0.001343471295386208	-0.005503989496010652
457	-0.05466171308003899	0.03848270629070856	-0.03668223376599707	-0.08808817726905366	-0.04780268145912722	-0.08772513341812103
458	-0.014382714709853276	0.09497562078164613	-0.038878266840236486	-0.023325222747028043	-0.046871057110923674	-0.02006043600793335
459	0.019381000993345932	0.0013565775908537204	0.017490489371255268	0.008148750009714989	0.03167686647224194	-0.025976207498696897
460	-7.695458077309125e-4	0.12149672711730583	0.00931136371793555	-0.010796702057038683	-0.13757667577998925	-0.2907733461020513
461	-0.02431419435713576	0.0667916674301333	-0.0010798302031646203	0.031104737888894864	-0.014858185837807002	-0.2061134123512038
462	-0.017672504130384632	-0.04393033344133587	0.02536311754029938	0.00915524613532125	-0.0069964041757894	-0.04695355599215741
463	-0.0634030956486088	0.0374466501596774	-0.02443806220342692	-0.07502351252863976	-0.05911313110271895	-0.3213484382492731
464	0.004580134781838745	-0.021671083009923712	-0.04523425261421525	-0.07031717378868985	0.009001520090623832	-0.2486411301877388
465	-0.009201658466965894	0.027124923224518153	-6.219589680849744e-4	-0.0427320282627681	-0.019819734551977188	-0.1851548881230631
466	-0.01263365957847026	0.03841757359328955	-0.040163246921013154	-0.03807078890905176	-0.036460958680087946	-0.12155097506726503
467	0.018443730349999122	0.07385888735496933	-0.02078915498005548	-0.056830010021756416	-0.018856726983558544	-0.2091232525771806
468	-0.0323278899269364	0.09057446412868832	0.03200964925552623	-0.04384141457998263	-0.06990300451499873	-0.13184649457040437
469	-0.01537014218125932	0.07458146969825306	0.00874296726534946	-0.016364169407987773	-0.08953867059057423	-0.2217036248195271
470	-0.02618126305243984	0.06270657996330464	-0.029947778416035485	-0.04593946130884723	-0.034646849376758465	-0.015920595278991975
471	-0.031794308932839264	0.24800965654760396	-0.055561197230991795	-0.13190053171926733	-0.2501364700712609	-0.43155895191839266
472	-0.016561899762432962	0.0892036149350413	-0.04359864911578929	-0.06213728389230861	-0.0045016468723806735	-0.11007727839277018
473	-0.013437199497895857	0.04746739042366256	-0.026781802857961303	-0.055323757950855416	0.008633505114957087	-0.1565476939057491
474	0.00906147250297351	0.12835350279618632	-0.027951192773039535	-0.03401757993315074	-0.1308022952379569	-0.2881532066925623
475	-0.03683097042081971	0.1166148481056831	0.00902066993229036	-0.07523358310216234	-0.11779342277862924	-0.31274711563057206
476	0.05460470774530128	0.08514159185444435	-0.07329980456880884	-0.04852409446431896	-0.05306109422409492	-0.0848535810795842
477	-0.03190309064228414	0.11741490972043635	-0.015696607626094886	-0.04138628292270632	-0.07506895171060383	-0.2740600760569576
478	0.029797890767326037	0.06248361753144834	-0.017004327576905225	-0.006537929705307488	0.06520455654337337	-0.04664716619525576
479	-0.06257536894980069	0.14393052075639604	-0.053889544597919274	-0.07483579974747237	-0.03934915312586534	-0.2531146993544726
480	-0.020758017697090608	0.08967615302929828	-0.03773659171904817	0.005297166826921515	-0.026099941217725766	0.2267417220116697
481	-0.03914728635270614	0.13400923155834707	-0.08296786594298045	-0.08176085031638748	-0.041623332886761386	-0.12039158350440274
482	-0.0017277879118794829	0.07632701960065641	0.01449878897639245	-0.016246691095833054	-0.056834823526388585	-0.035101439226038186
483	0.005250140917621781	0.0073737074564987235	-0.07462574205445355	-0.08445874797121533	-0.003953778018104853	-0.027414038927344547
484	-0.02215630489147359	0.056554672972313785	0.011036875509826925	-0.029928578223095702	-0.05157249899173625	0.0022018972735093757
485	-0.05014886658152326	0.10760322041422518	0.058227951787076196	-0.005252850295750667	-0.013318027844168695	-0.045939728650812514
486	0.013995223424955834	0.03443594334515185	0.00579929885141758	0.03947782155121314	-0.004778806482106264	-0.05474398517639906
487	-0.01322541946599559	0.06223278918051976	-0.03009579203411732	-0.09940016452432934	-0.0900704084854779	0.0938336534788322
488	-0.009321121289249706	0.1041621810428324	-0.010884646780377243	-0.032355550386575005	-0.0875597955368963	0.06703540055545004
489	0.006433056276216712	0.09033252586336299	-0.0726476817798668	-0.06738495092213852	-0.052010357931574935	-0.14682140813705055
490	0.025589477759213136	0.09393754688802868	-0.022029812123835906	-0.04899932323772621	-0.06253984668156663	-0.18942217685711765
491	-0.024896777072220024	0.05616334698582567	-0.03362052286221952	-0.05660842272121264	-0.0451186125286503	-0.038614755090184014
492	0.015803822702625352	0.09017248832092165	-0.005897443802407188	-0.07189153168673741	-0.11902303054228318	-0.12802964193762514
493	0.022081768040693214	0.03870161880838803	-0.016949676131353234	-0.05539587668471449	-0.05303755965959657	0.07688632566805784
494	-0.010924020079305902	0.43135881674043947	0.3958181349915012	0.2937491059327393	0.3035144414974202	0.24039801081607048
495	-0.00811329548840225	0.18450550702999266	0.03406080915349552	0.055209738429598476	0.0597065098200408	-0.05414383606417186
496	-0.020423487580578933	-0.023765689483505274	0.012353767657004619	-0.036776760846946366	-0.03851746094647895	-0.021313143635122943
497	-0.056788897870941414	0.10092729763668411	-0.06955101881516673	-0.07447471845908725	-0.06006665760450671	-0.3819580725906068
498	-0.00114588411392759	0.10609041331009868	-0.03990197343028186	-0.07408832405508156	-0.06363328140577129	-0.15203692397295962
499	-0.009843475129412402	-0.003983677267234528	-0.007249932339211455	-0.023025565916221544	0.012464336752956494	-0.023836527736391312
500	-0.056802284714622696	0.1045458336735684	-0.07539282540866268	-0.08508535511221435	-0.12596038171779217	-0.34934287498186356
501	-9.436757985067249e-4	0.0897484568001869	-0.008889292001440008	0.03101120118012322	0.009352339170923369	0.09186911286328026
502	-0.020176650541856994	0.018723344959448135	-0.05820326664177065	-0.04829683580714117	0.013795630473615962	-0.09581111250981263
503	-0.06419139685981391	0.04000763524266579	-0.03603112878382939	-0.006728483020733113	0.0014039827579982221	-0.09404229675205578
504	6.575234707689895e-4	0.008517336193948176	-0.010169789261850592	-0.04561563255035851	-0.0410937497978176	-0.05218616441071284
505	0.03767272615999478	0.09982351792055434	-0.009400121429772099	-0.0279624151310423	-0.09421311871248822	-0.12646832223626678
506	0.04030916812995598	0.012834685896628636	-0.038514583444631795	-0.013671720578877852	-0.015047122925734827	-0.022903186948281286
507	0.007089709137498066	0.08440255181389732	-0.04528324520467237	-0.06112396818298978	-0.07527131100670663	-0.13183903878414302
508	-0.0125684165349539	0.14232745286629161	0.006724305721463611	-0.07709173464346285	-0.11169149317160063	-0.15801292320198826
509	0.01320802981108773	0.10672409121767022	-0.022663215566846782	0.0014380355213406012	-0.045943591948948904	-0.07842067928520491
510	-0.037405114057700556	0.04857773941820586	0.03737424602997201	2.2348522977459984e-4	-0.09298353138350814	-0.03520573468359015
511	0.12348530118351403	0.020163487810136015	-0.015677992856208404	-0.005251366003998392	-0.060450707895804735	-0.10217485678927637
512	0.07662022777019159	0.06589232100193967	-0.03820612516042222	-0.04152322699630563	-0.001515573561978461	0.08129074100322271
513	-0.012710926916122613	0.0357603083256777	-0.025236720809598025	-0.05851063123011738	-0.054404682061435325	-0.14542806133955033
514	-0.05110198945316076	0.08469622780788102	-0.02604864405709844	-0.04690969715508362	-0.10483244580918209	-0.2963540775924909
515	-0.02461322785208337	0.04434845304449129	-0.06736798489055819	-0.05175374123059713	-0.027878256941967283	-0.17185039373011546
516	-0.0494628947333251	0.01206303634040363	0.0031564986605068794	-0.03284917114904155	-0.030140196751268597	-0.0206958979840425
517	0.028106846727445605	0.0573697044487533	-0.006156079906214269	0.002790119993696016	-0.07502239605766306	-0.04778299713359915
518	-0.009158147303675446	0.07613694503141184	-0.08586983544328808	-0.08018255765991121	-0.0581781780998643	-0.16618931329009298
519	0.01722635004404251	0.13176659955527711	-0.038867957511288104	-0.05221414806231731	-0.06908538079992334	-0.25413640892398004
520	0.006853505350742708	0.050048350554820056	-0.06450866264719776	-0.08531411922297921	-0.07071519303308874	-0.17944736379289797
521	-0.016377776583731428	0.08696575030512882	-0.017684756693956413	0.05763008749004436	-0.053459736644517176	0.06722174865761049
522	-0.04981125668272321	0.14002939855700366	-0.04424133763659599	-0.050237528731329015	-0.08665142497282986	-0.15983932966710473
523	-0.03631789833821832	0.06276033736154384	0.016382867029642197	-0.009468701738399378	-0.020522482094892287	-0.0457873962501155
524	-0.0055583928957291156	0.02158193191548471	-0.07089852290307981	-0.05352709209074452	-0.04980525868238919	-0.13985400158308042
525	0.031367694921020914	0.07364018090995308	-0.03397819357384886	-0.0019377296757255786	-0.0019967670766476565	-0.19660495834454159
526	-0.038030372549007145	0.01297487075003799	-0.0571142303335778	-0.059792553381936675	-0.0036712061398405395	0.007316111837945093
527	0.051154831621087186	0.08222079044087059	-0.0406818080589584	-0.03493117540862878	-0.060544568986742216	0.04945446870535378
528	0.0017955798154255947	0.05346787244919748	-0.05149642389289952	-0.04192515356411354	0.011467787988980207	-0.12024282700476435
529	-0.005477584365995354	0.014732816159353486	0.05175002414965174	-0.0519279010325271	-0.023786198850068083	-0.07133552244132116
530	0.07058777195627286	0.0717751358031429	-0.051213383211223235	-0.025698012036064106	0.019158137555743533	-0.10506150181459253
531	-0.007427057393021369	0.06867075493164763	-0.05789747478385488	-0.11299667151100493	-0.06743797722260993	-0.18094856011101992
532	0.01983240741269769	0.06428275688757952	0.041270580826012704	0.003000647902656794	-0.0025499989773102626	-0.016138034014143467
533	0.01513478934798371	0.052957071220509244	-0.016372196017083174	-0.050989906299758275	-0.09075455470567291	-0.13570480566804882
534	0.07242442201270705	0.033266896914169425	-0.01886049869383741	0.012247444281055526	-0.028392932438298157	-0.012502620723993484
535	-0.01957411080873919	0.007449570878779363	-0.04346046236500629	-0.01129085295058922	-0.04322989970016751	-0.011114650302787615
536	0.003417942722068626	0.016179080701170155	2.8207742691742436e-4	0.00399296384709708	0.010580329231117068	-0.03243701150835982
537	0.0032292743612521804	0.012257876948306632	0.009695477063606276	0.004798223397856414	-0.0881937109406268	-0.16295267706380984
538	0.0032318708900920656	-0.0012229118201515642	0.0017657168805687228	-0.040251320464341475	-0.05930503679022876	-0.07378581970236653
539	0.023782057050209453	-0.04400802307605964	-0.036124805868420366	-0.042306070108803946	-0.0257309004527506	-0.14648664544788348
540	-0.013585568856081174	0.059305957622013815	-6.182486374789097e-4	0.010858060458778634	0.04136894522654263	-0.13017325396192322
541	-0.021914342703736718	-0.010954620163044099	-0.011249620821792851	-0.031247446733109238	0.005193587399842968	-0.17167224400397216
542	-0.02582165825274409	0.07274408616008668	-0.0038583127151850098	-0.05371783680022095	-0.07612347401629369	-0.09920697685526422
543	0.03885068996958657	0.005949287859996092	-0.06341320037120247	-0.05000647662509341	-0.011606866098570172	0.03185376482247138
544	-0.02890480956501003	0.08349777860498056	-0.05153321431682698	-0.06272127292840395	0.05872662527209024	3.950746809328705e-5
545	-0.04320522950331641	0.11240720995004923	-0.037356440434972014	-0.10028009170875721	-0.09438025581824212	-0.13589932085644257
546	-0.012825647696572929	0.0837215041639978	-0.05607958531901603	-0.076279781894582	-0.07656488625382754	-0.06289954166124358
547	-0.032082144340552024	0.04733890827107988	-0.01834065493896714	-0.05887655104552383	-0.039054860624786684	-0.08184182304562054
548	-0.025324341484419154	0.039094923855706405	-0.04497654962325909	-0.06729217974933585	-0.027045623983260006	-0.07848371555822127
549	-0.013748170328851894	0.05018016154527885	0.04769031067162634	-0.06201220880880761	-0.04581423928220235	-0.09557197663979397
550	-0.02504230494585654	0.04803385107463364	-0.03898968263060999	-0.07095372258574446	-0.05603316704136457	-0.019014559199153614
551	-0.01939483574014837	0.07103016925585956	-0.036202864537276405	-0.030428292554133145	-0.018839779773488278	-0.23610469027695322
552	-0.04708466377902982	0.06628110976071287	-0.019601062050540675	0.016982475872207536	0.02870634890724914	-0.04823726805842952
553	-0.010132248887917545	0.04040706059563627	0.01959569918786614	0.033088655451830457	-0.03072270280266345	0.02947302273772597
554	0.11491057441259618	-0.007633755857431211	-0.02983298715795879	0.03628427788182306	0.01860771537848392	-0.01501131638433778
555	-0.007001016503822457	0.033838627297040146	-0.005466385090583251	5.563094169925425e-4	0.03037596864814561	-0.06284559587987949
556	0.00799918465271762	0.00759875230229971	-0.012859103053230125	-0.04745348829736357	-0.03711191766725076	-0.02934724841813189
557	0.015788289925580675	0.12162454796603525	-0.03519348973615803	-0.0662817188838736	-0.10934299278246773	-0.2438922023282308
558	0.036103114137111876	0.12710383525523897	-0.08578830047936577	-0.09206708632452819	-0.10459317709080454	-0.20253064844751995
559	-0.029553926507910052	-0.007155145811510737	-0.07563493502088935	-0.05023252157401134	0.05223089353842426	0.029315191495912177
560	0.009433212679897935	0.08258578346416728	0.050765403313169304	0.002687206301653173	-0.030661625134869707	-0.0906740240261744
561	0.04432542535324425	0.14331603643680543	-0.019547457940320253	0.004675957448432659	0.05758028994644522	0.14898783605079666
562	-0.050473236162557174	-0.00755513215242355	-0.04617355063171488	0.001360255365855152	-0.035184908474581514	-0.053823842083897566
563	0.005545563715379717	0.03343785284468312	0.010752929900692347	0.019304094611890345	0.0036644365924148785	0.035542913612202506
564	0.0196598716350768	0.1202693139874858	-0.03597006476577105	-0.027871783443232052	-0.06077784946501401	-0.1049416760421163
565	0.03060009085935063	0.055102874675530884	0.004492882311495608	-0.020044950364162425	-0.06102269656705525	-0.01922950887229173
566	-0.04222406780423128	0.06030412478445464	-0.05764399917024881	-0.05119476170204899	0.012381709771430017	-0.06450461137612543
567	0.004102159594678187	-0.018625307901602762	0.03582029460498755	-0.03070904412058261	-7.404469516650573e-4	0.06267259554663454
568	0.007951621829041088	0.06093178849723938	-0.06653391734110921	-0.11358452193960766	-0.10937760278554345	-0.26003045931059354
569	-0.04106809629161156	0.09593346816625886	-0.06434000811200812	-0.0076168063530378275	0.0288986412346859	0.06382494386340959
570	-0.04743750658528205	-0.12508417581661546	0.08016329319403236	-0.06582370985617447	-0.17369271591047367	-0.1977788492772209
571	-0.011318869613508215	0.0704555424239341	-0.0260307949093926	-0.008826110384185301	-0.05942705405362531	-0.27926966213074134
572	0.008166676305339488	0.0048765268789653276	-0.01077885998226218	-0.03608996448730983	-0.023691565914666483	0.005880515547748389
573	0.022473998881115034	0.07542588033026076	-0.020970611493460894	-4.998417690189989e-4	-0.026596782872766286	-0.249270372766097
574	-0.022814821791345374	0.0495496409531156	-0.0808196388675261	-0.05064562479419508	-0.05058682127696227	-0.26397759269794163
575	0.0060515535773169775	0.0016487655546742247	0.025625452703608016	0.02345568563232037	-0.011833107904933068	-0.27551020439206797
576	0.028958377629877727	0.07247295788535692	-0.03954887238910019	-0.032261389010011625	0.023779149562894803	-0.126386988988727
577	-0.04267200922966448	0.013312808800279952	0.005860616285120075	-0.06430594088537366	-0.007090516959816494	-0.18188313579818585
578	-0.04675321656210849	-2.3905732441286992e-4	-0.026028976730827835	-0.03897707680193614	0.015985404164781523	-0.24266238711353946
579	-0.016067275270344655	-0.0074412191152541775	0.0065692931678727395	0.008624883918426264	0.01712808414319277	-0.16357139107521146
580	0.0432185277167992	0.073991772196751	-0.08479635429754677	-0.06599431409039061	-0.015669536634893306	-0.1909511972893305
581	-0.010558523090093334	0.06227341883739424	-0.035837306145627114	-0.02183783557417504	0.008669908447053743	-0.08693903381556083
582	0.04177850486270252	0.05691394878531231	-0.0452479367966275	-0.04207047402232501	-0.0322489964649772	-0.2437679037147255
583	-0.03412534568706855	0.15403411875819142	-0.05064472695884604	-0.07154695076331256	-0.11886523113556388	-0.375558061627966
584	0.10427109388158365	0.06044330000302673	0.06814891626210058	0.04723305479265887	-0.04089462081631874	-0.030856485489107518
585	0.055687021538008495	0.26756476840557686	0.34583802462430363	0.45658338283060135	0.26464785270787267	0.184311606739005
588	0.07921866489679155	0.34702648745204967	0.03528637944883675	0.07965329671470744	0.27365154392086993	0.5306446972469101
589	-0.0433693118759989	-0.0026433642435112485	8.335396226840628e-4	-0.051509020093849375	-0.00478096968296893	-0.19223064362674908
590	0.047583779458954235	0.05819812931236065	-0.00834222343534592	0.024789631122095018	-0.012257359323690018	-0.0163501021449278
591	-0.028799108347254992	-0.029929255028944717	0.001263974607657677	-0.05113230001467683	-0.046119822488268666	-0.06655869185092132
592	0.03524612785469654	0.15796120798275903	-0.03911491677207746	-0.04471716347054467	-0.06642584618800887	-0.33347247939498953
593	-0.032926429107578495	0.14446814101689395	-0.024156401463357804	-0.011425850132723204	-0.13046200992709006	-0.27159858800990755
594	-0.025643465630356736	0.22629897799742507	-0.04824732928045678	-0.04931338967970388	-0.09387127829947857	-0.4325323196149013
595	0.03314966207105996	0.05918285532639964	-0.03166376847960368	-0.022825717596121845	-0.10012085777968438	-0.19172204942289406
596	0.061967517502973996	0.07173316414603453	-0.03972352460542407	-0.0343334310311151	-0.03137646590760215	-0.06549175993088258
597	0.039692975374324035	0.10888513022341557	0.0010796538526973332	-0.020227987088364027	-0.029863727051201078	-0.05122895126123547
598	-0.051005866302678934	0.01817459850686627	-0.024074672862509944	-0.011354315259612566	0.014097867417916686	-0.24557907673194618
599	-0.003803649732793181	0.08121637004404535	-0.02393542990895012	-0.010639865691540669	-0.08155076153970808	-0.237484853543408
600	0.023492949581409794	0.04527788907036348	-0.05121843557623651	-0.029898733384530776	-0.06255473420259815	-0.25943100036472255
601	0.010519230546836211	0.06035510682927384	-0.01440594210022407	-0.07215873825951868	-0.032637845037731046	-0.21828848469135106
602	0.03359791585322547	0.05498174337797961	-0.021745817958375192	-0.005011754582799242	0.032855592659032505	0.02532284194793449
603	-0.02689953616878531	0.090682509255736607	-0.004590991512953037	0.006772668804726519	0.01362265833949563	0.05782831463027457
604	-0.033109220360438896	0.046572429707539	-0.052228968696687264	-0.07148393940309908	-0.09777697683056634	-0.10806603778224312
605	-0.03574980854010806	0.007872955810307685	-0.029235319933996213	-0.05729965815948857	0.051328817765555104	-0.041551050008971406
606	0.025845000616658717	0.09713612102880417	0.006798495291159963	-0.04606936302346893	-0.08509860405256636	-0.06830454891664137
607	0.04566566541668465	0.1377980117894281	-0.017146764131803546	-0.019370642600763415	-0.10360041839694632	-0.1300380682982141
608	-0.02137235276178532	0.06616425104861805	-0.03414115758184326	-0.030550594584528246	-0.016077137067584905	-0.021037552468888807
609	0.08048586067329883	0.022088601403369355	-0.011800593167823148	-0.00981985894523286	-0.0362277686914192	-0.04153245693354267
610	0.04007472700593009	0.11594019760333141	-0.0054213770364211185	-0.01469829679707878	-0.05098077887337901	-0.2027742923125272
611	0.01495991446157192	0.06148313090028424	-0.03629812200286225	-0.02735466874214685	-0.03566723946817729	0.23730252871869095
612	-0.03371483121321655	0.045411884938267276	-0.07251828834200154	-0.05114428719412814	0.01814876524797025	0.017221879592452232
